"Product Name","Product SKU","Template Name","Option Type","Option Title","Option ID","Option Value ID","Option Value Title",Price,"Price Type","Option Value SKU","Option Value Qty","Option Value Manage Stock","Option Value Cost","Option Value Description","Fast Ship","Custom Order","Tooltip Image","Tooltip Image Type","Base Image","Base Image Type","Images Data",mageworx_option_type_id
,,,drop_down,,52693,311282,"Olive green (antique grain)",500.0000,fixed,YTW021,0.00,0,0.00,,0,1,/y/t/ytw021-olive-green-waxy-antique.jpg,image,/y/t/ytw021-olive-green-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw021-olive-green-waxy-antique.jpg"",""option_type_image_id"":""448170"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",8e2f35b1-44e3-11e8-af31-0219d58c2290
,,,drop_down,,52693,311283,"Light grey (smooth grain)",500.0000,fixed,YTW021,0.00,0,0.00,,0,1,/y/t/ytw018-light-grey-waxy-smooth.jpg,image,/y/t/ytw018-light-grey-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw018-light-grey-waxy-smooth.jpg"",""option_type_image_id"":""448171"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",8e2f94d2-44e3-11e8-af31-0219d58c2290
,,,drop_down,,52693,311284,"Dark brown (smooth grain)",500.0000,fixed,YTW081,0.00,0,0.00,,0,1,/y/t/ytw081-dark-brown-waxy-smooth.jpg,image,/y/t/ytw081-dark-brown-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw081-dark-brown-waxy-smooth.jpg"",""option_type_image_id"":""448172"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",8e300fb5-44e3-11e8-af31-0219d58c2290
,,,drop_down,,52693,311285,"Dark grey (smooth grain)",500.0000,fixed,YTW082,0.00,0,0.00,,0,1,/y/t/ytw082-dark-grey-waxy-smooth.jpg,image,/y/t/ytw082-dark-grey-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw082-dark-grey-waxy-smooth.jpg"",""option_type_image_id"":""448173"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",8e30993a-44e3-11e8-af31-0219d58c2290
"Gerry armchair",yt-001315,,checkbox,"I have my own material/leather (COM/COL)",52694,311286,"Yes, I'd like to use my own material",10.0000,percent,,0.00,0,0.00,,0,1,,,,,,8e467ee4-44e3-11e8-af31-0219d58c2290
"Gerry armchair",yt-001315,,checkbox,"Need It Faster? Rush Delivery Available.",52695,311287,Yes,12.0000,percent,,0.00,0,0.00,,0,0,,,,,,8e4a624a-44e3-11e8-af31-0219d58c2290
"Ghent long sofa",yt-001297,,drop_down,"Select a color",52959,312934,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""448174"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",1827e67b-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312935,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""448175"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",18288128-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312936,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""448176"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",1829162f-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312937,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""448177"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",1829a2d1-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312938,"Red (80/20)",0.0000,fixed,YT8004,0.00,0,0.00,,0,1,/c/r/crimson-yt8004-200x200_1.jpg,image,/c/r/crimson-yt8004-200x200_1.jpg,image,"[{""value"":""/c/r/crimson-yt8004-200x200_1.jpg"",""option_type_image_id"":""448178"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",182a2e21-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312939,"Yellow (80/20)",0.0000,fixed,YT8015,0.00,0,0.00,,0,1,/b/u/butterscotch-yt8015-200x200_2.jpg,image,/b/u/butterscotch-yt8015-200x200_2.jpg,image,"[{""value"":""/b/u/butterscotch-yt8015-200x200_2.jpg"",""option_type_image_id"":""448179"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",182aae71-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312940,"Purple (100% wool)",450.0000,fixed,YT1010,0.00,0,0.00,,0,1,/e/g/eggplant-yt8010-200x200_1.jpg,image,/e/g/eggplant-yt8010-200x200_1.jpg,image,"[{""value"":""/e/g/eggplant-yt8010-200x200_1.jpg"",""option_type_image_id"":""448180"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",182b317a-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312941,"Rose (100% wool)",450.0000,fixed,YT1011,0.00,0,0.00,,0,1,/r/u/ruby-yt1011-200x200_1.jpg,image,/r/u/ruby-yt1011-200x200_1.jpg,image,"[{""value"":""/r/u/ruby-yt1011-200x200_1.jpg"",""option_type_image_id"":""448181"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",182b8d86-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312942,"Blue (100% wool)",450.0000,fixed,YT1012,0.00,0,0.00,,0,1,/c/o/cornflower-yt1012-200x200_1.jpg,image,/c/o/cornflower-yt1012-200x200_1.jpg,image,"[{""value"":""/c/o/cornflower-yt1012-200x200_1.jpg"",""option_type_image_id"":""448182"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",182c0e47-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312943,"Emerald (100% wool)",450.0000,fixed,YT1003,0.00,0,0.00,,0,1,/e/m/emerald-yt1003-200x200_1.jpg,image,/e/m/emerald-yt1003-200x200_1.jpg,image,"[{""value"":""/e/m/emerald-yt1003-200x200_1.jpg"",""option_type_image_id"":""448183"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",182c910d-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312944,"Green (100% wool)",450.0000,fixed,YT1013,0.00,0,0.00,,0,1,/p/e/pea-yt1013-200x200_1.jpg,image,/p/e/pea-yt1013-200x200_1.jpg,image,"[{""value"":""/p/e/pea-yt1013-200x200_1.jpg"",""option_type_image_id"":""448184"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",182d2970-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52959,312945,"Orange (100% wool)",450.0000,fixed,YT8014,0.00,0,0.00,,0,1,/t/o/tomato-200x200-yt8014_1.jpg,image,/t/o/tomato-200x200-yt8014_1.jpg,image,"[{""value"":""/t/o/tomato-200x200-yt8014_1.jpg"",""option_type_image_id"":""448185"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",182daee8-44e5-11e8-af31-0219d58c2290
"Ghent long sofa",yt-001297,,checkbox,"I have my own material/leather (COM/COL)",52960,312946,"Yes, I'd like to use my own material",10.0000,percent,,0.00,0,0.00,,0,1,,,,,,184ddcdb-44e5-11e8-af31-0219d58c2290
"Ghent long sofa",yt-001297,,checkbox,"Need It Faster? Rush Delivery Available.",52961,312947,Yes,12.0000,percent,,0.00,0,0.00,,0,0,,,,,,1851917b-44e5-11e8-af31-0219d58c2290
"Ghent short sofa",yt-001298,,drop_down,"Select a color",52962,312948,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""448186"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd32b6e3-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312949,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""448187"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd335335-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312950,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""448188"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd33e178-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312951,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""448189"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd346d68-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312952,"Red (80/20)",0.0000,fixed,YT8004,0.00,0,0.00,,0,1,/c/r/crimson-yt8004-200x200_1.jpg,image,/c/r/crimson-yt8004-200x200_1.jpg,image,"[{""value"":""/c/r/crimson-yt8004-200x200_1.jpg"",""option_type_image_id"":""448190"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd34f842-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312953,"Yellow (80/20)",0.0000,fixed,YT8015,0.00,0,0.00,,0,1,/b/u/butterscotch-yt8015-200x200_2.jpg,image,/b/u/butterscotch-yt8015-200x200_2.jpg,image,"[{""value"":""/b/u/butterscotch-yt8015-200x200_2.jpg"",""option_type_image_id"":""448191"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd3577ab-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312954,"Purple (100% wool)",440.0000,fixed,YT1010,0.00,0,0.00,,0,1,/e/g/eggplant-yt8010-200x200_1.jpg,image,/e/g/eggplant-yt8010-200x200_1.jpg,image,"[{""value"":""/e/g/eggplant-yt8010-200x200_1.jpg"",""option_type_image_id"":""448192"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd36028b-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312955,"Rose (100% wool)",440.0000,fixed,YT1011,0.00,0,0.00,,0,1,/r/u/ruby-yt1011-200x200_1.jpg,image,/r/u/ruby-yt1011-200x200_1.jpg,image,"[{""value"":""/r/u/ruby-yt1011-200x200_1.jpg"",""option_type_image_id"":""448193"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd3691b2-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312956,"Blue (100% wool)",440.0000,fixed,YT1012,0.00,0,0.00,,0,1,/c/o/cornflower-yt1012-200x200_1.jpg,image,/c/o/cornflower-yt1012-200x200_1.jpg,image,"[{""value"":""/c/o/cornflower-yt1012-200x200_1.jpg"",""option_type_image_id"":""448194"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd3724ab-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312957,"Emerald (100% wool)",440.0000,fixed,YT1003,0.00,0,0.00,,0,1,/e/m/emerald-yt1003-200x200_1.jpg,image,/e/m/emerald-yt1003-200x200_1.jpg,image,"[{""value"":""/e/m/emerald-yt1003-200x200_1.jpg"",""option_type_image_id"":""448195"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd37a8e2-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312958,"Green (100% wool)",440.0000,fixed,YT1013,0.00,0,0.00,,0,1,/p/e/pea-yt1013-200x200_1.jpg,image,/p/e/pea-yt1013-200x200_1.jpg,image,"[{""value"":""/p/e/pea-yt1013-200x200_1.jpg"",""option_type_image_id"":""448196"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd3806d6-44e5-11e8-af31-0219d58c2290
,,,drop_down,,52962,312959,"Orange (100% wool)",440.0000,fixed,YT8014,0.00,0,0.00,,0,1,/t/o/tomato-200x200-yt8014_1.jpg,image,/t/o/tomato-200x200-yt8014_1.jpg,image,"[{""value"":""/t/o/tomato-200x200-yt8014_1.jpg"",""option_type_image_id"":""448197"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fd388a35-44e5-11e8-af31-0219d58c2290
"Ghent short sofa",yt-001298,,checkbox,"I have my own material/leather (COM/COL)",52963,312960,"Yes, I'd like to use my own material",10.0000,percent,,0.00,0,0.00,,0,1,,,,,,fd57d13e-44e5-11e8-af31-0219d58c2290
"Ghent short sofa",yt-001298,,checkbox,"Need It Faster? Rush Delivery Available.",52964,312961,Yes,12.0000,percent,,0.00,0,0.00,,0,0,,,,,,fd5b9f2d-44e5-11e8-af31-0219d58c2290
"Ghent corner sofa",yt-001299,,drop_down,"Select a color",52956,312920,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""448198"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",552ee903-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312921,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""448199"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",552f62dd-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312922,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""448200"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",552fe828-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312923,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""448201"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",55306668-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312924,"Red (80/20)",0.0000,fixed,YT8004,0.00,0,0.00,,0,1,/c/r/crimson-yt8004-200x200_1.jpg,image,/c/r/crimson-yt8004-200x200_1.jpg,image,"[{""value"":""/c/r/crimson-yt8004-200x200_1.jpg"",""option_type_image_id"":""448202"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",5530c2fc-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312925,"Yellow (80/20)",0.0000,fixed,YT8015,0.00,0,0.00,,0,1,/b/u/butterscotch-yt8015-200x200_2.jpg,image,/b/u/butterscotch-yt8015-200x200_2.jpg,image,"[{""value"":""/b/u/butterscotch-yt8015-200x200_2.jpg"",""option_type_image_id"":""448203"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",55314543-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312926,"Purple (100% wool)",630.0000,fixed,YT1010,0.00,0,0.00,,0,1,/e/g/eggplant-yt8010-200x200_1.jpg,image,/e/g/eggplant-yt8010-200x200_1.jpg,image,"[{""value"":""/e/g/eggplant-yt8010-200x200_1.jpg"",""option_type_image_id"":""448204"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",5531c3db-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312927,"Rose (100% wool)",630.0000,fixed,YT1011,0.00,0,0.00,,0,1,/r/u/ruby-yt1011-200x200_1.jpg,image,/r/u/ruby-yt1011-200x200_1.jpg,image,"[{""value"":""/r/u/ruby-yt1011-200x200_1.jpg"",""option_type_image_id"":""448205"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",5532488d-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312928,"Blue (100% wool)",630.0000,fixed,YT1012,0.00,0,0.00,,0,1,/c/o/cornflower-yt1012-200x200_1.jpg,image,/c/o/cornflower-yt1012-200x200_1.jpg,image,"[{""value"":""/c/o/cornflower-yt1012-200x200_1.jpg"",""option_type_image_id"":""448206"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",5532cdff-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312929,"Emerald (100% wool)",630.0000,fixed,YT1003,0.00,0,0.00,,0,1,/e/m/emerald-yt1003-200x200_1.jpg,image,/e/m/emerald-yt1003-200x200_1.jpg,image,"[{""value"":""/e/m/emerald-yt1003-200x200_1.jpg"",""option_type_image_id"":""448207"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",553336e3-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312930,"Green (100% wool)",630.0000,fixed,YT1013,0.00,0,0.00,,0,1,/p/e/pea-yt1013-200x200_1.jpg,image,/p/e/pea-yt1013-200x200_1.jpg,image,"[{""value"":""/p/e/pea-yt1013-200x200_1.jpg"",""option_type_image_id"":""448208"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",5533b53e-44e6-11e8-af31-0219d58c2290
,,,drop_down,,52956,312931,"Orange (100% wool)",630.0000,fixed,YT8014,0.00,0,0.00,,0,1,/t/o/tomato-200x200-yt8014_1.jpg,image,/t/o/tomato-200x200-yt8014_1.jpg,image,"[{""value"":""/t/o/tomato-200x200-yt8014_1.jpg"",""option_type_image_id"":""448209"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",55343db6-44e6-11e8-af31-0219d58c2290
