"Product Name","Product SKU","Template Name","Option Title","Option ID","Option Value ID","Option Value Title",Price,"Price Type","Option Value SKU","Option Value Qty","Option Value Manage Stock","Option Value Cost","Option Value Description","Fast Ship","Custom Order"
"Sandlake 20"" round tulip side table wood",cs-000152,"aa | COM & RUSH","I Have My Own Material / Leather",80139,466074,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,0
"Sandlake 20"" round tulip side table wood",cs-000152,"aa | COM & RUSH","Need It Faster? Rush Delivery",80140,466075,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Geneva leather armchair",cs-000155,"ae | 01A Aeon 3: Standard Leather","Standard Leather ",86158,508082,Black,0.0000,fixed,01A-ML001-Black,0.00,0,0.00,,1,0
,,,,86158,508083,"Chocolate brown",0.0000,fixed,01A-ML025-Chocolate-Brown,0.00,0,0.00,,0,0
,,,,86158,508084,Brown,0.0000,fixed,01A-ML005-Brown,0.00,0,0.00,,0,0
,,,,86158,508085,"Dark red",0.0000,fixed,01A-ML023-Dark-Red,0.00,0,0.00,,0,0
,,,,86158,508086,Red,0.0000,fixed,01A-ML003-Red,0.00,0,0.00,,0,0
,,,,86158,508087,Beige,0.0000,fixed,01A-ML004-Beige,0.00,0,0.00,,0,0
,,,,86158,508088,"Cream white",0.0000,fixed,01A-ML002-Cream-White,0.00,0,0.00,,0,0
,,,,86158,508089,White,0.0000,fixed,01A-ML007-White,0.00,0,0.00,,1,0
"Geneva leather armchair",cs-000155,"sb | 22S Shenzhen Brother 5: Italian leather (standard)","Select a color",86157,508077,"Off White",25.0000,percent,"SC5200-off white",0.00,0,0.00,,0,1
,,,,86157,508078,Tan,25.0000,percent,B7007-tan,0.00,0,0.00,,0,1
,,,,86157,508079,Red,25.0000,percent,SC438-red,0.00,0,0.00,,0,1
,,,,86157,508080,Black,25.0000,percent,SC8816-black,0.00,0,0.00,,0,1
,,,,86157,508081,Brown,25.0000,percent,WJ630-brown,0.00,0,0.00,,0,1
"Geneva leather armchair",cs-000155,"sb | 22S Shenzhen Brother 6: Aniline leather (premium)","Select a color:",86156,508068,Grey,40.0000,percent,KS948-grey,0.00,0,0.00,,0,1
,,,,86156,508069,Black,40.0000,percent,KS2095-black,0.00,0,0.00,,0,1
,,,,86156,508070,Brown,40.0000,percent,KS2119-brown,0.00,0,0.00,,0,1
,,,,86156,508071,Yellow,40.0000,percent,KS2699-yellow,0.00,0,0.00,,0,1
,,,,86156,508072,Camel,40.0000,percent,PS04-camel,0.00,0,0.00,,0,1
,,,,86156,508073,Coffee,40.0000,percent,TR202-coffee,0.00,0,0.00,,0,1
,,,,86156,508074,Cream,40.0000,percent,YY1220-cream,0.00,0,0.00,,0,1
,,,,86156,508075,White,40.0000,percent,YY1221-white,0.00,0,0.00,,0,1
,,,,86156,508076,Red,40.0000,percent,YY1239-red,0.00,0,0.00,,0,1
"Geneva leather armchair",cs-000155,"sb | 22S Shenzhen Brother 7: Waxy leather (premium)","Select a color:",86155,508062,Caramel,50.0000,percent,CARAMEL-A-60,0.00,0,0.00,,0,1
,,,,86155,508063,"Dark burgundy",50.0000,percent,DARK-BURGUNDY-A-9,0.00,0,0.00,,0,1
,,,,86155,508064,"Dark olive green",50.0000,percent,DARK-OLIVE-GREEN-A-11,0.00,0,0.00,,0,1
,,,,86155,508065,"Dark tan",50.0000,percent,DARK-TAN-A-80,0.00,0,0.00,,0,1
,,,,86155,508066,Black,50.0000,percent,MJ-Brother-Black-A-10,0.00,0,0.00,,0,1
,,,,86155,508067,Tan,50.0000,percent,MJ-Brother-KS2195-Tan,0.00,0,0.00,,0,1
"Geneva leather armchair",cs-000155,"aa | COM & RUSH","I Have My Own Material / Leather",86153,508060,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Geneva leather armchair",cs-000155,"aa | COM & RUSH","Need It Faster? Rush Delivery",86154,508061,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Geneva leather loveseat",cs-000156,"ae | 01A Aeon 3: Standard Leather","Standard Leather ",86164,508112,Black,0.0000,fixed,01A-ML001-Black,0.00,0,0.00,,1,0
,,,,86164,508113,"Chocolate brown",0.0000,fixed,01A-ML025-Chocolate-Brown,0.00,0,0.00,,0,0
,,,,86164,508114,Brown,0.0000,fixed,01A-ML005-Brown,0.00,0,0.00,,0,0
,,,,86164,508115,"Dark red",0.0000,fixed,01A-ML023-Dark-Red,0.00,0,0.00,,0,0
,,,,86164,508116,Red,0.0000,fixed,01A-ML003-Red,0.00,0,0.00,,0,0
,,,,86164,508117,Beige,0.0000,fixed,01A-ML004-Beige,0.00,0,0.00,,0,0
,,,,86164,508118,"Cream white",0.0000,fixed,01A-ML002-Cream-White,0.00,0,0.00,,0,0
,,,,86164,508119,White,0.0000,fixed,01A-ML007-White,0.00,0,0.00,,1,0
"Geneva leather loveseat",cs-000156,"sb | 22S Shenzhen Brother 5: Italian leather (standard)","Select a color",86163,508107,"Off White",25.0000,percent,"SC5200-off white",0.00,0,0.00,,0,1
,,,,86163,508108,Tan,25.0000,percent,B7007-tan,0.00,0,0.00,,0,1
,,,,86163,508109,Red,25.0000,percent,SC438-red,0.00,0,0.00,,0,1
,,,,86163,508110,Black,25.0000,percent,SC8816-black,0.00,0,0.00,,0,1
,,,,86163,508111,Brown,25.0000,percent,WJ630-brown,0.00,0,0.00,,0,1
"Geneva leather loveseat",cs-000156,"sb | 22S Shenzhen Brother 6: Aniline leather (premium)","Select a color:",86162,508098,Grey,40.0000,percent,KS948-grey,0.00,0,0.00,,0,1
,,,,86162,508099,Black,40.0000,percent,KS2095-black,0.00,0,0.00,,0,1
,,,,86162,508100,Brown,40.0000,percent,KS2119-brown,0.00,0,0.00,,0,1
,,,,86162,508101,Yellow,40.0000,percent,KS2699-yellow,0.00,0,0.00,,0,1
,,,,86162,508102,Camel,40.0000,percent,PS04-camel,0.00,0,0.00,,0,1
,,,,86162,508103,Coffee,40.0000,percent,TR202-coffee,0.00,0,0.00,,0,1
,,,,86162,508104,Cream,40.0000,percent,YY1220-cream,0.00,0,0.00,,0,1
,,,,86162,508105,White,40.0000,percent,YY1221-white,0.00,0,0.00,,0,1
,,,,86162,508106,Red,40.0000,percent,YY1239-red,0.00,0,0.00,,0,1
"Geneva leather loveseat",cs-000156,"sb | 22S Shenzhen Brother 7: Waxy leather (premium)","Select a color:",86161,508092,Caramel,50.0000,percent,CARAMEL-A-60,0.00,0,0.00,,0,1
,,,,86161,508093,"Dark burgundy",50.0000,percent,DARK-BURGUNDY-A-9,0.00,0,0.00,,0,1
,,,,86161,508094,"Dark olive green",50.0000,percent,DARK-OLIVE-GREEN-A-11,0.00,0,0.00,,0,1
,,,,86161,508095,"Dark tan",50.0000,percent,DARK-TAN-A-80,0.00,0,0.00,,0,1
,,,,86161,508096,Black,50.0000,percent,MJ-Brother-Black-A-10,0.00,0,0.00,,0,1
,,,,86161,508097,Tan,50.0000,percent,MJ-Brother-KS2195-Tan,0.00,0,0.00,,0,1
"Geneva leather loveseat",cs-000156,"aa | COM & RUSH","I Have My Own Material / Leather",86159,508090,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Geneva leather loveseat",cs-000156,"aa | COM & RUSH","Need It Faster? Rush Delivery",86160,508091,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Geneva fabric sofa",mf-000157,"mf | 16M Modway Furniture: Fabric (loft/Florence/Geneva)","Select a color:",85971,506865,Azure,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,85971,506866,Gray,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,85971,506867,Granite,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,85971,506868,"Light gray",0.0000,fixed,,0.00,0,0.00,,1,0
,,,,85971,506869,Oatmeal,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,85971,506870,Wheatgrass,0.0000,fixed,,0.00,0,0.00,,0,0
"Geneva fabric sofa",mf-000157,"sb | 22S Shenzhen Brother 1: Cashmere blend (cashmere blend 80% wool)","Select a color:",85970,506859,White,0.0000,fixed,B9010-White,0.00,0,0.00,,0,1
,,,,85970,506860,Black,0.0000,fixed,B9011-Black,0.00,0,0.00,,0,1
,,,,85970,506861,"Dark gray",0.0000,fixed,B9002-Darkish,0.00,0,0.00,,0,1
,,,,85970,506862,Wheat,0.0000,fixed,B9001-Wheat,0.00,0,0.00,,0,1
,,,,85970,506863,"Dark Red",0.0000,fixed,B9013-Red,0.00,0,0.00,,0,1
,,,,85970,506864,Red,0.0000,fixed,B9013CU-Red,0.00,0,0.00,,0,1
"Geneva fabric sofa",mf-000157,"sb | 22S Shenzhen Brother 2: Cashmere (100% Wool Imported Cashmere)","Select a color:",85969,506850,Black,10.0000,fixed,22S-B9011W-Black,0.00,0,0.00,,0,1
,,,,85969,506851,Grey,10.0000,fixed,22S-B9016W-Grey,0.00,0,0.00,,0,1
,,,,85969,506852,Rose,10.0000,fixed,22S-B9018W,0.00,0,0.00,,0,1
,,,,85969,506853,Red,10.0000,fixed,22S-B9013W-Red,0.00,0,0.00,,0,1
,,,,85969,506854,Orange,10.0000,fixed,22S-B9017W-Orange,0.00,0,0.00,,0,1
,,,,85969,506855,Blue,10.0000,fixed,22S-B9012W-Blue,0.00,0,0.00,,0,1
,,,,85969,506856,Green,10.0000,fixed,22S-SB-B9008W-Green,0.00,0,0.00,,0,1
,,,,85969,506857,Emerald,10.0000,fixed,22S-B9014W-Emerald,0.00,0,0.00,,0,1
,,,,85969,506858,Purple,10.0000,fixed,22S-B9015W-Purple,0.00,0,0.00,,0,1
"Geneva fabric sofa",mf-000157,"sb | 22S Shenzhen Brother 3: Camira (Wool | Wool blend)","Select a fabric:",85968,506848,"Stripes: 95% Wool 5% Nylon",15.0000,percent,Aqua-SZYO2,0.00,0,0.00,,0,1
,,,,85968,506849,"Gravel: 100% Wool",15.0000,percent,Gravel-ZAN08,0.00,0,0.00,,0,1
"Geneva fabric sofa",mf-000157,"sb | 22S Shenzhen Brother 4: Camira Hemp","Select a color:",85967,506838,Gold,20.0000,percent,HP03-Gorse,0.00,0,0.00,,0,1
,,,,85967,506839,Orange,20.0000,percent,HP08-Pollen,0.00,0,0.00,,0,1
,,,,85967,506840,Red,20.0000,percent,HP12-Alec,0.00,0,0.00,,0,1
,,,,85967,506841,"Light gray",20.0000,percent,HP16-Dew,0.00,0,0.00,,0,1
,,,,85967,506842,Periwinkle,20.0000,percent,HP17-Nurture,0.00,0,0.00,,0,1
,,,,85967,506843,"Light blue",20.0000,percent,HP18-Dale,0.00,0,0.00,,0,1
,,,,85967,506844,Green,20.0000,percent,HP19-Acre,0.00,0,0.00,,0,1
,,,,85967,506845,"Blue green",20.0000,percent,HP20-Trough,0.00,0,0.00,,0,1
,,,,85967,506846,Blue,20.0000,percent,HP23-Barn,0.00,0,0.00,,0,1
,,,,85967,506847,Black,20.0000,percent,HP30-Sickle,0.00,0,0.00,,0,1
"Geneva fabric sofa",mf-000157,"aa | COM & RUSH","I Have My Own Material / Leather",85965,506836,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Geneva fabric sofa",mf-000157,"aa | COM & RUSH","Need It Faster? Rush Delivery",85966,506837,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Gallatin chair",cs-000158,"sb | 22S Shenzhen Brother 1: Cashmere blend (cashmere blend 80% wool)","Select a color:",85128,502193,White,0.0000,fixed,B9010-White,0.00,0,0.00,,0,1
,,,,85128,502194,Black,0.0000,fixed,B9011-Black,0.00,0,0.00,,0,1
,,,,85128,502195,"Dark gray",0.0000,fixed,B9002-Darkish,0.00,0,0.00,,0,1
,,,,85128,502196,Wheat,0.0000,fixed,B9001-Wheat,0.00,0,0.00,,0,1
,,,,85128,502197,"Dark Red",0.0000,fixed,B9013-Red,0.00,0,0.00,,0,1
,,,,85128,502198,Red,0.0000,fixed,B9013CU-Red,0.00,0,0.00,,0,1
"Gallatin chair",cs-000158,"sb | 22S Shenzhen Brother 2: Cashmere (100% Wool Imported Cashmere)","Select a color:",85127,502184,Black,10.0000,fixed,22S-B9011W-Black,0.00,0,0.00,,0,1
,,,,85127,502185,Grey,10.0000,fixed,22S-B9016W-Grey,0.00,0,0.00,,0,1
,,,,85127,502186,Rose,10.0000,fixed,22S-B9018W,0.00,0,0.00,,0,1
,,,,85127,502187,Red,10.0000,fixed,22S-B9013W-Red,0.00,0,0.00,,0,1
,,,,85127,502188,Orange,10.0000,fixed,22S-B9017W-Orange,0.00,0,0.00,,0,1
,,,,85127,502189,Blue,10.0000,fixed,22S-B9012W-Blue,0.00,0,0.00,,0,1
,,,,85127,502190,Green,10.0000,fixed,22S-SB-B9008W-Green,0.00,0,0.00,,0,1
,,,,85127,502191,Emerald,10.0000,fixed,22S-B9014W-Emerald,0.00,0,0.00,,0,1
,,,,85127,502192,Purple,10.0000,fixed,22S-B9015W-Purple,0.00,0,0.00,,0,1
"Gallatin chair",cs-000158,"sb | 22S Shenzhen Brother 3: Camira (Wool | Wool blend)","Select a fabric:",85126,502182,"Stripes: 95% Wool 5% Nylon",15.0000,percent,Aqua-SZYO2,0.00,0,0.00,,0,1
,,,,85126,502183,"Gravel: 100% Wool",15.0000,percent,Gravel-ZAN08,0.00,0,0.00,,0,1
"Gallatin chair",cs-000158,"sb | 22S Shenzhen Brother 4: Camira Hemp","Select a color:",85125,502172,Gold,20.0000,percent,HP03-Gorse,0.00,0,0.00,,0,1
,,,,85125,502173,Orange,20.0000,percent,HP08-Pollen,0.00,0,0.00,,0,1
,,,,85125,502174,Red,20.0000,percent,HP12-Alec,0.00,0,0.00,,0,1
,,,,85125,502175,"Light gray",20.0000,percent,HP16-Dew,0.00,0,0.00,,0,1
,,,,85125,502176,Periwinkle,20.0000,percent,HP17-Nurture,0.00,0,0.00,,0,1
,,,,85125,502177,"Light blue",20.0000,percent,HP18-Dale,0.00,0,0.00,,0,1
,,,,85125,502178,Green,20.0000,percent,HP19-Acre,0.00,0,0.00,,0,1
,,,,85125,502179,"Blue green",20.0000,percent,HP20-Trough,0.00,0,0.00,,0,1
,,,,85125,502180,Blue,20.0000,percent,HP23-Barn,0.00,0,0.00,,0,1
,,,,85125,502181,Black,20.0000,percent,HP30-Sickle,0.00,0,0.00,,0,1
"Gallatin chair",cs-000158,"sb | 22S Shenzhen Brother 5: Italian leather (standard)","Select a color",85124,502167,"Off White",25.0000,percent,"SC5200-off white",0.00,0,0.00,,0,1
,,,,85124,502168,Tan,25.0000,percent,B7007-tan,0.00,0,0.00,,0,1
,,,,85124,502169,Red,25.0000,percent,SC438-red,0.00,0,0.00,,0,1
,,,,85124,502170,Black,25.0000,percent,SC8816-black,0.00,0,0.00,,0,1
,,,,85124,502171,Brown,25.0000,percent,WJ630-brown,0.00,0,0.00,,0,1
"Gallatin chair",cs-000158,"sb | 22S Shenzhen Brother 6: Aniline leather (premium)","Select a color:",85123,502158,Grey,40.0000,percent,KS948-grey,0.00,0,0.00,,0,1
,,,,85123,502159,Black,40.0000,percent,KS2095-black,0.00,0,0.00,,0,1
,,,,85123,502160,Brown,40.0000,percent,KS2119-brown,0.00,0,0.00,,0,1
,,,,85123,502161,Yellow,40.0000,percent,KS2699-yellow,0.00,0,0.00,,0,1
,,,,85123,502162,Camel,40.0000,percent,PS04-camel,0.00,0,0.00,,0,1
,,,,85123,502163,Coffee,40.0000,percent,TR202-coffee,0.00,0,0.00,,0,1
,,,,85123,502164,Cream,40.0000,percent,YY1220-cream,0.00,0,0.00,,0,1
,,,,85123,502165,White,40.0000,percent,YY1221-white,0.00,0,0.00,,0,1
,,,,85123,502166,Red,40.0000,percent,YY1239-red,0.00,0,0.00,,0,1
"Gallatin chair",cs-000158,"sb | 22S Shenzhen Brother 7: Waxy leather (premium)","Select a color:",85122,502152,Caramel,50.0000,percent,CARAMEL-A-60,0.00,0,0.00,,0,1
,,,,85122,502153,"Dark burgundy",50.0000,percent,DARK-BURGUNDY-A-9,0.00,0,0.00,,0,1
,,,,85122,502154,"Dark olive green",50.0000,percent,DARK-OLIVE-GREEN-A-11,0.00,0,0.00,,0,1
,,,,85122,502155,"Dark tan",50.0000,percent,DARK-TAN-A-80,0.00,0,0.00,,0,1
,,,,85122,502156,Black,50.0000,percent,MJ-Brother-Black-A-10,0.00,0,0.00,,0,1
,,,,85122,502157,Tan,50.0000,percent,MJ-Brother-KS2195-Tan,0.00,0,0.00,,0,1
"Gallatin chair",cs-000158,"aa | COM & RUSH","I Have My Own Material / Leather",85120,502150,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Gallatin chair",cs-000158,"aa | COM & RUSH","Need It Faster? Rush Delivery",85121,502151,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Sandlake 36"" round tulip marble coffee table",cs-000161,"aa | black and white","Select a color:",80146,466089,Black,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,80146,466090,White,0.0000,fixed,,0.00,0,0.00,,1,0
"Sandlake 36"" round tulip marble coffee table",cs-000161,"aa | marble & stone","Select a stone:",80145,466084,"White Carrara Marble",0.0000,fixed,,0.00,0,0.00,,0,0
,,,,80145,466085,"Black Nero Marquina Marble",0.0000,fixed,,0.00,0,0.00,,0,0
,,,,80145,466086,"Pure White Quartz",0.0000,fixed,,0.00,0,0.00,,0,0
,,,,80145,466087,"White ""Carrara"" Quartz",0.0000,fixed,,0.00,0,0.00,,0,0
,,,,80145,466088,"Portoro Black Quartz",0.0000,fixed,,0.00,0,0.00,,0,0
"Sandlake 36"" round tulip marble coffee table",cs-000161,"nj | 17njm Saarinen table base color","Select table base color:",80142,466078,Black,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,80142,466079,White,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,80142,466080,Platinum,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,80142,466081,Silver,0.0000,fixed,,0.00,0,0.00,,0,0
"Sandlake 36"" round tulip marble coffee table",cs-000161,"aa | COM & RUSH","I Have My Own Material / Leather",80143,466082,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,0
"Sandlake 36"" round tulip marble coffee table",cs-000161,"aa | COM & RUSH","Need It Faster? Rush Delivery",80144,466083,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Sandlake 42"" oval marble tulip coffee table",cs-000162,"aa | marble & stone","Select a stone:",79995,465551,"White Carrara Marble",0.0000,fixed,,0.00,0,0.00,,1,0
,,,,79995,465552,"Black Nero Marquina Marble",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,79995,465553,"Pure White Quartz",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,79995,465554,"White ""Carrara"" Quartz",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,79995,465555,"Portoro Black Quartz",0.0000,fixed,,0.00,0,0.00,,0,1
"Sandlake 42"" oval marble tulip coffee table",cs-000162,"nj | 17njm Saarinen table base color","Select table base color:",79992,465545,Black,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,79992,465546,White,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,79992,465547,Platinum,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,79992,465548,Silver,0.0000,fixed,,0.00,0,0.00,,0,1
"Sandlake 42"" oval marble tulip coffee table",cs-000162,"aa | COM & RUSH","I Have My Own Material / Leather",79993,465549,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,0
"Sandlake 42"" oval marble tulip coffee table",cs-000162,"aa | COM & RUSH","Need It Faster? Rush Delivery",79994,465550,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"DeWitt office shell chair",cs-000168,"mw | abs colors","Select Color",78925,462142,Black,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,78925,462143,Blue,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,78925,462144,Red,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,78925,462145,White,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,78925,462146,Green,0.0000,fixed,,0.00,0,0.00,,0,0
"DeWitt office shell armchair",cs-000169,"mw | abs colors","Select Color",78926,462147,Black,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,78926,462148,Blue,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,78926,462149,Red,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,78926,462150,White,0.0000,fixed,,0.00,0,0.00,,0,0
,,,,78926,462151,Green,0.0000,fixed,,0.00,0,0.00,,0,0
"Jasper armchair",cs-000172,"ae | 01A Aeon 1: Grade B","75% Wool, 25% Nylon",86718,510960,Black,15.0000,percent,01A-B201-Black,0.00,0,0.00,,0,0
,,,,86718,510961,Gray,15.0000,percent,01A-B206-Gray,0.00,0,0.00,,0,0
,,,,86718,510962,Brown,15.0000,percent,01A-B202-Brown,0.00,0,0.00,,0,0
,,,,86718,510963,Green,15.0000,percent,01A-B203-Green,0.00,0,0.00,,0,0
,,,,86718,510964,Strawberry,15.0000,percent,01A-B204-Strawberry,0.00,0,0.00,,0,0
,,,,86718,510965,Red,15.0000,percent,01A-B208-Red,0.00,0,0.00,,0,0
"Jasper armchair",cs-000172,"ae | 01A Aeon 2: Grade T","85% Wool, 15% Nylon",86717,510949,Red,0.0000,fixed,01A-T501-red,0.00,0,0.00,,0,1
,,,,86717,510950,Black,0.0000,fixed,01A-T502-black,0.00,0,0.00,,0,1
,,,,86717,510951,"Dark blue",0.0000,fixed,01A-T503-dark-blue,0.00,0,0.00,,0,1
,,,,86717,510952,Brown,0.0000,fixed,01A-T504-brown,0.00,0,0.00,,0,1
,,,,86717,510953,"Warm gray",0.0000,fixed,01A-T505-warm-grey,0.00,0,0.00,,0,1
,,,,86717,510954,"Light gray",0.0000,fixed,01A-T506-light-grey,0.00,0,0.00,,1,0
,,,,86717,510955,Burgundy,0.0000,fixed,01A-T507-burgundy,0.00,0,0.00,,0,1
,,,,86717,510956,"Light blue",0.0000,fixed,01A-T508-light-blue,0.00,0,0.00,,0,1
,,,,86717,510957,"Dark green",0.0000,fixed,01A-T509-dark-green,0.00,0,0.00,,0,1
,,,,86717,510958,Orange,0.0000,fixed,01A-T511-orange,0.00,0,0.00,,0,1
,,,,86717,510959,"Burnt orange",0.0000,fixed,01A-T512-burnt-orange,0.00,0,0.00,,1,0
"Jasper armchair",cs-000172,"sb | 22S Shenzhen Brother 1: Cashmere blend (cashmere blend 80% wool)","Select a color:",86716,510943,White,0.0000,fixed,B9010-White,0.00,0,0.00,,0,1
,,,,86716,510944,Black,0.0000,fixed,B9011-Black,0.00,0,0.00,,0,1
,,,,86716,510945,"Dark gray",0.0000,fixed,B9002-Darkish,0.00,0,0.00,,0,1
,,,,86716,510946,Wheat,0.0000,fixed,B9001-Wheat,0.00,0,0.00,,0,1
,,,,86716,510947,"Dark Red",0.0000,fixed,B9013-Red,0.00,0,0.00,,0,1
,,,,86716,510948,Red,0.0000,fixed,B9013CU-Red,0.00,0,0.00,,0,1
"Jasper armchair",cs-000172,"sb | 22S Shenzhen Brother 2: Cashmere (100% Wool Imported Cashmere)","Select a color:",86715,510934,Black,10.0000,fixed,22S-B9011W-Black,0.00,0,0.00,,0,1
,,,,86715,510935,Grey,10.0000,fixed,22S-B9016W-Grey,0.00,0,0.00,,0,1
,,,,86715,510936,Rose,10.0000,fixed,22S-B9018W,0.00,0,0.00,,0,1
,,,,86715,510937,Red,10.0000,fixed,22S-B9013W-Red,0.00,0,0.00,,0,1
,,,,86715,510938,Orange,10.0000,fixed,22S-B9017W-Orange,0.00,0,0.00,,0,1
,,,,86715,510939,Blue,10.0000,fixed,22S-B9012W-Blue,0.00,0,0.00,,0,1
,,,,86715,510940,Green,10.0000,fixed,22S-SB-B9008W-Green,0.00,0,0.00,,0,1
,,,,86715,510941,Emerald,10.0000,fixed,22S-B9014W-Emerald,0.00,0,0.00,,0,1
,,,,86715,510942,Purple,10.0000,fixed,22S-B9015W-Purple,0.00,0,0.00,,0,1
"Jasper armchair",cs-000172,"sb | 22S Shenzhen Brother 3: Camira (Wool | Wool blend)","Select a fabric:",86714,510932,"Stripes: 95% Wool 5% Nylon",15.0000,percent,Aqua-SZYO2,0.00,0,0.00,,0,1
,,,,86714,510933,"Gravel: 100% Wool",15.0000,percent,Gravel-ZAN08,0.00,0,0.00,,0,1
"Jasper armchair",cs-000172,"sb | 22S Shenzhen Brother 4: Camira Hemp","Select a color:",86713,510922,Gold,20.0000,percent,HP03-Gorse,0.00,0,0.00,,0,1
,,,,86713,510923,Orange,20.0000,percent,HP08-Pollen,0.00,0,0.00,,0,1
,,,,86713,510924,Red,20.0000,percent,HP12-Alec,0.00,0,0.00,,0,1
,,,,86713,510925,"Light gray",20.0000,percent,HP16-Dew,0.00,0,0.00,,0,1
,,,,86713,510926,Periwinkle,20.0000,percent,HP17-Nurture,0.00,0,0.00,,0,1
,,,,86713,510927,"Light blue",20.0000,percent,HP18-Dale,0.00,0,0.00,,0,1
,,,,86713,510928,Green,20.0000,percent,HP19-Acre,0.00,0,0.00,,0,1
,,,,86713,510929,"Blue green",20.0000,percent,HP20-Trough,0.00,0,0.00,,0,1
,,,,86713,510930,Blue,20.0000,percent,HP23-Barn,0.00,0,0.00,,0,1
,,,,86713,510931,Black,20.0000,percent,HP30-Sickle,0.00,0,0.00,,0,1
"Jasper armchair",cs-000172,"aa | COM & RUSH","I Have My Own Material / Leather",86711,510920,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Jasper armchair",cs-000172,"aa | COM & RUSH","Need It Faster? Rush Delivery",86712,510921,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Galen loveseat - walnut",cs-000175,"sb | 22S Shenzhen Brother 1: Cashmere blend (cashmere blend 80% wool)","Select a color:",85146,502293,White,0.0000,fixed,B9010-White,0.00,0,0.00,,0,1
,,,,85146,502294,Black,0.0000,fixed,B9011-Black,0.00,0,0.00,,0,1
,,,,85146,502295,"Dark gray",0.0000,fixed,B9002-Darkish,0.00,0,0.00,,0,1
,,,,85146,502296,Wheat,0.0000,fixed,B9001-Wheat,0.00,0,0.00,,0,1
,,,,85146,502297,"Dark Red",0.0000,fixed,B9013-Red,0.00,0,0.00,,0,1
,,,,85146,502298,Red,0.0000,fixed,B9013CU-Red,0.00,0,0.00,,0,1
"Galen loveseat - walnut",cs-000175,"sb | 22S Shenzhen Brother Wood ","Select Wood Legs",85137,502245,Ebony,0.0000,fixed,SB001-ebony,0.00,0,0.00,,0,1
,,,,85137,502246,Ash,0.0000,fixed,SB002-ash,0.00,0,0.00,,0,1
,,,,85137,502247,"American Walnut",50.0000,fixed,SB003-walnut,0.00,0,0.00,,0,1
,,,,85137,502248,Oak,0.0000,fixed,SB004-oak,0.00,0,0.00,,0,1
,,,,85137,502249,"Walnut-Stain Ash",0.0000,fixed,SB005-WS-ash,0.00,0,0.00,,0,1
"Galen loveseat - walnut",cs-000175,"sb | 22S Shenzhen Brother 2: Cashmere (100% Wool Imported Cashmere)","Select a color:",85145,502284,Black,10.0000,fixed,22S-B9011W-Black,0.00,0,0.00,,0,1
,,,,85145,502285,Grey,10.0000,fixed,22S-B9016W-Grey,0.00,0,0.00,,0,1
,,,,85145,502286,Rose,10.0000,fixed,22S-B9018W,0.00,0,0.00,,0,1
,,,,85145,502287,Red,10.0000,fixed,22S-B9013W-Red,0.00,0,0.00,,0,1
,,,,85145,502288,Orange,10.0000,fixed,22S-B9017W-Orange,0.00,0,0.00,,0,1
,,,,85145,502289,Blue,10.0000,fixed,22S-B9012W-Blue,0.00,0,0.00,,0,1
,,,,85145,502290,Green,10.0000,fixed,22S-SB-B9008W-Green,0.00,0,0.00,,0,1
,,,,85145,502291,Emerald,10.0000,fixed,22S-B9014W-Emerald,0.00,0,0.00,,0,1
